Read Date,kWh,kW
"11/18/2020 12:00:00 AM","901.7400","58.4000"
"11/19/2020 12:00:00 AM","-1.1665",""
"11/19/2020 12:00:00 AM","580.6000","36.8000"
"11/20/2020 12:00:00 AM","-0.7116",""
"11/20/2020 12:00:00 AM","625.9800","42.4000"
"11/21/2020 12:00:00 AM","-0.0663",""
"11/21/2020 12:00:00 AM","596.6600","36.8000"
"11/22/2020 12:00:00 AM","-0.0440",""
"11/22/2020 12:00:00 AM","541.5800","44.8000"
"11/23/2020 12:00:00 AM","-0.6632",""
"11/23/2020 12:00:00 AM","533.2000","38.4000"
"11/24/2020 12:00:00 AM","-0.5103",""
"11/24/2020 12:00:00 AM","554.7600","67.2000"
"11/25/2020 12:00:00 AM","-0.1322",""
"11/25/2020 12:00:00 AM","395.0000","30.4000"
"11/26/2020 12:00:00 AM","-0.1192",""
"11/26/2020 12:00:00 AM","289.4000","16.8000"
"11/27/2020 12:00:00 AM","-0.8526",""
"11/27/2020 12:00:00 AM","347.2000","31.2000"
"11/28/2020 12:00:00 AM","-1.1447",""
"11/28/2020 12:00:00 AM","358.8000","32.8000"
"11/29/2020 12:00:00 AM","-0.5777",""
"11/29/2020 12:00:00 AM","358.0000","29.6000"
"11/30/2020 12:00:00 AM","-0.1583",""
"11/30/2020 12:00:00 AM","471.2000","40.0000"
